  company all Details
"
"['U72900MH2019PTC320617', 'XSYSER INFOSYSTEM PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2013PTC246487', 'CTL INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC326731', 'VIJYA IPRISM INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC124905', 'ARZOO.COM (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC190353', 'IMAGINARIUM ( INDIA ) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC128055', 'RATEIN INFOTECH INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC125214', 'QUEST 2 TRAVEL.COM INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2014PTC253208', 'SHINE IT SOLUTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC348695', 'AYYAN TECH-EDU SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC354801', 'SECUREWEST NETWORKING SOLUTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC305148', 'INTERNODE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC131848', 'TECH SERVICES (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC262857', 'CYLSYS WORLD WIDE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC377473', 'DKS IT SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC371304', 'COINKAFE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC330964', 'MAQJA CONSULTANCY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2006PTC160385', 'LAST MILE COMMUNICATIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2019PTC329419', 'PROGRAMMATIC INDIA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC361215', 'WISHBANC TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2022PTC387956', 'NEELA MEDIATECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC319840', 'INFOGURU WEBSOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72501MH2015PTC264762', 'PERFECT COPY SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2020PTC340176', 'RAZRCORP (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC377731', 'WEB21CB ECOM RETAIL PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC388481', 'META LADING DIGITAL PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC363064', 'FIVE FISHERS TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC381040', 'ZCLUS (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC124182', 'DATACOMP WEB TECHNOLOGIES (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC124096', 'GALLAGHER INSURANCE BROKERS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC393397', 'ENVIZIA BUSINESS SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72501MH2020PTC340999', 'KNOOVIQ INDUSTRIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2012PTC235074', 'ADXOR TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC288529', 'RMUDHARA ESOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2017PTC294779', 'GYAANBOX EDUCATE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2003PTC143640', 'KASHI INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2022PTC390989', 'ANTARCTICA GLOBAL TECHNOLOGY AND CONSULTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2013PTC249805', 'ARK TECHNOSOLUTIONS (MUMBAI) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2013PTC247971', 'BSMART TECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC280630', 'START-UP PROSYS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC269027', 'VPHRASE ANALYTICS SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC370235', 'NIEUWE TECH SERVE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2004PTC148842', 'DSM INFOCOM PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2022PTC391497', 'INTASYS INFOSOLUTION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC267459', 'YIN YANG SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC283044', 'MOBILEARTS TELECOM SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC292648', 'DELEGATE PROFESSIONALS PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72100MH2000PTC130052', 'U-TO SOLUTIONS (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC375149', 'SPAY FINTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC219840', 'JAG SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2012PTC230298', 'VEGA PROJECT (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC346236', 'ONEPAPER RESEARCH ANALYSTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC393588', 'VTT TECHNOLOGIES (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC338367', 'PROPACY INTERNET PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2005PTC155954', 'ALTIN TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72502MH2022PTC374747', 'VYOMR PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC218328', 'FINGORA IT SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC323598', 'BINDBAY TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72501MH2016PTC282204', 'FREEBIES PLAY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC280096', 'PB COMPUTERS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC320892', 'INVOTEQ SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2003PTC143167', 'SYNTAX SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC378278', 'STRATA DECISION TECHNOLOGY INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC303415', 'ZENSUNG SOFTWARE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2019PTC325985', 'REPEGON TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC387109', 'METAVEOS CONSULTANCY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC347930', 'ARYAN TELECOMMUNICATION & INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2017PTC289956', 'LIFELIKE STUDIOS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2012PTC231210', 'AROHI SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC351000', 'KARVY INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC133587', 'BON TECHNOLOGIES (MUMBAI ) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC263638', 'JAAN INNOVATIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2009PTC194102', 'ECONSHIP TECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2017PTC289652', 'HARSHAL HOSPITALITY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2015PTC263635', 'AION INFO SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC332464', 'CLOUDFRONTS TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC329379', 'QUENEXT WORLD TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2022PTC386869', 'NOVIZON TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC378650', 'PATNEXT BIZ PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC360213', ""BASIMALLA'S IT SOLUTIONS PRIVATE LIMITED"", 'Mumbai', 'Active']"
"['U72900MH2020PTC351724', 'FANWORLD PLATFORMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC267254', 'VINTRR TECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC324416', 'BIZUNBOUND ANALYTICS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC313121', 'STRIVE INTERACTIVE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC396377', 'KCLUB TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2014PTC260323', 'DOLOOP TECHNOLOGIES INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2016PTC271796', 'CYLSYS BUCKET PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2004PTC148126', 'SF DOMAIN SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2016PTC272970', 'ANJITA IT SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC286447', 'INFRINGS TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC308584', 'SUBSCRIPTION ONLINE SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1997PTC248097', 'WORLDLINE INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC361885', 'BYTEMIND TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC129653', 'UPDATE ONLINE (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC270196', 'SMO HUB IT SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2002PTC136054', 'DIVINE INFO SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2015PTC263476', 'INNOVATIVE TECHNOLOGY PRODUCTS & SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC351544', 'DGGOV SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2011PTC218753', 'NURMANHA SOFTWARE CONSULTANCY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC336352', 'TLB MEDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2012PTC228480', 'BONTON INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC126936', 'THEVANITYCASE.COM (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC130083', 'E I P R (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC348868', 'INFYLEARN TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2013PTC248235', 'SS DANDEKAR REALEDUTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC354134', 'TECHCOUCH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2014PTC254367', 'CONSULO TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72300MH2000PTC126586', 'GUNBOW INFOTECH AND DATACOM PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC352184', 'RALOTECH SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2008PTC185341', 'DARSH INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC223776', 'GLOBAL IT & METAL PARK INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC282788', 'WAAWTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH1987PTC043041', 'ZEUS CONTROLS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC289832', 'HAIDA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC304239', 'KAPPA TECHWOL SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2013PTC241822', 'HOSTPAEDIA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC389446', 'BODYBLEND WELLNESS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1997PTC109612', 'S. B. DATA SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2012PTC290955', 'ENDURANCE WEB SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72501MH2017PTC297351', 'INNVENZO IT SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2022PTC377444', 'INVECTO TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC334731', 'FLORID TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC353624', 'E-ZEST DIGITAL SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC307214', 'SVN SYSTECH INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1992PTC066379', 'EXACTUS CORPORATION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2002PTC136260', 'INDIALINKS WEB HOSTING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC341572', 'TEQNOLEX SERVICES AND SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC330242', 'ZINGER AI TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC342009', 'ALGO TECHNOWORKS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC125018', 'WEBLINE (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2013PTC245551', 'AMDEE SEQUENCE MANAGEMENT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC333427', 'KOHBEE TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2015PTC262024', '1 NEOTERIC TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2012PTC228524', 'PAATHSHALA LEARNING SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1989PTC051432', 'MICROTECH SOFTWARE AND CONSULTANTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1997PTC112303', 'MAGIC SOFTWARE ENTERPRISES INDIA PRIVATE LIMITED', 'Pune', 'Active']"
"['U72200MH2004PTC147819', 'GALAXY TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72300MH2015PTC262085', 'SBG IDEAS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC334650', 'POINT TO POINT MAINTENANCE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2006PTC163193', 'STRATEGIC ENERGY TECHNOLOGY SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2005PTC153311', 'OTHREE SYSTEMS & SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC326973', 'ZINEONE INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC334926', 'PATH GLOW EDULAB PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC123530', 'DIGITEK SOFTWARE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC338667', 'DYNAMICS SOLUTION AND TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC273573', 'FINCLUSION SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC207032', 'INTEGRATED SOFTWARES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC329487', 'TESTDATA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC131491', 'BEENA BUSINESS SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2015PTC269841', 'ZARI TECHNOLOGIES INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC215752', 'DIGITAL F5 MARKETING SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC367393', 'JEEBR CLOUD SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH1999PTC120932', 'DHS INFO SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC128600', 'BRADY ENTERTAINMENT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH1989PTC051344', 'PREMIER COLORSCAN INSTRUMENTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC195939', 'GLOBAL E TELE SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2020PTC352132', 'CAPBDI INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2004PTC148856', 'RAJ INFORMATION SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72502MH2015PTC267032', 'BEST BUY IT SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2019PTC328114', 'METIS SOFTWARE AND DEVELOPMENT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2005PTC151794', 'TERASTONE SOFTWARE INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2012PTC230865', 'INMAC TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC194006', 'PRUDENCE TECHSOL PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC300567', 'ATRINA TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC213255', 'SIMSOL TECHNOLOGIES & SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC273211', 'INCRED MANAGEMENT AND TECHNOLOGY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72400MH2016PTC272606', 'K.B. LIFESTYLE CREATIVE PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72900MH2001PTC130354', 'ITISL TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2019PTC330080', 'ADDIDEA DIGITAL CONNECT AND ADVERTISING PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2014PTC257661', 'AQUATRO INFOTECH SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2016PTC271601', 'WAVE MOBILITY TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2005PTC151688', 'CASTLECRAFT PROPERTIES AND ENGINEERING SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2003PTC140174', 'READYWARE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH1985PTC036146', 'DATAMATRIX TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC194319', 'RICHONET TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2016PTC280806', 'FELARC PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC321152', 'BIT2SKY INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC127392', ""NV'S NEW GROUND TECHNOLOGIES PRIVATE LIMITED"", 'Mumbai', 'Active']"
"['U72300MH2012PTC238810', 'MAHAHOSTING.COM PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH1978PTC020483', 'DECISION DATA SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC192018', 'TECHKEY SOFTWARE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2003PTC141256', 'WIZARTH ADVISORS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC353118', 'O3I ANALYTICS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2006PTC160694', 'ANTIC ORNAMMENTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2003PTC142333', 'RENIS INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC222924', 'L A BOOT CAMPS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC324171', 'TECHQ KONNECT TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC307140', 'LRS IT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2000PTC124943', 'VIBRANT E TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC125057', 'NAMAN OPTIC NET (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC365715', 'PLAY PAUSE CONTINUE TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC306708', '3SBS DATACOM PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2000PTC125761', 'MOBILEUM (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2004PTC148941', 'F A SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2003PTC138876', 'SHAUNIK INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2014PTC253127', 'NBS CONSULTING & TECHNOLOGY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1986PTC039861', 'MICRO CHIP CONSULTANTS (BOMBAY) PVT LTD', 'Mumbai', 'Active']"
[]
"['U72300MH2012PTC236430', 'ACE E-SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2020PTC350356', 'WHITE KEYS TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2007PTC172901', 'GLOBAL TRADECRACKER PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2011PTC222237', 'YANTR VIRTUAL LAB PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1999PTC122670', 'JANVI COMPUTRONICS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH1995PTC087792', 'HIGHEND TECHNICAL RESOURCES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2017PTC295824', 'MACTORES COGNITION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC130468', 'VENUS INFOCOM PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2004PTC148643', 'NEOSEC SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC373819', 'KAN TECHNOLOGY LABS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2007PTC168159', 'PACECON TECHNOSYS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2010PTC209514', 'YOUTILITY TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC190158', 'DIGIPRO SYSTEMS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC192344', 'INSCRIPTS (I) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2021PTC364945', 'BEYOND DIGI PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2020PTC350786', 'RESCON TECHNOLOGY PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2000PTC126865', 'CREATIVE ONLINE PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC326366', 'SHRISUNG TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2008PTC187451', 'TANDON URBAN SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72100MH2004PTC145185', 'CONNEXIONS AIR TRAVEL SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2014PTC254363', 'DEPASSER INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH1995PTC087834', 'BRAINWAVE (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2019PTC321454', 'DIGITIZINGBAY SOFTWARE SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC347666', 'N R TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC130307', 'VALUE VISION CONSULTANTS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2011PTC213630', 'SP COMPUTER EDUCATION PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2001PTC131447', 'AMBER SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2020PTC337493', 'DREAMWARE TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2008PTC180561', 'VADALI INFOTECH PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC125854', 'TECHNOLOGY LABS (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
[]
"['U72300MH1990PTC057141', 'CORPORATE DATABASE (INDIA) PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2000PTC124834', 'ALRO TECHNOLOGIES PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2010PTC209719', 'INFOVISION EDUTAINMENT PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72300MH2013PTC251488', 'MOBCAST INNOVATIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2018PTC313183', 'AMBULER PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2007PTC176245', 'FINCLUSION SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72200MH2008PTC180277', 'WAVE INFOTECH SOLUTIONS INDIA PRIVATE LIMITED', 'Mumbai', 'Active']"
"['U72900MH2009PTC193228', 'DRISHTICON CONSULTANCY SERVICES PRIVATE LIMITED', 'Mumbai', 'Active']"
