company all Details
"['U72200TN2009PTC071530', 'CRB INNOVATIVE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC059175', 'WAFES TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130579', 'ASTIRO INFORMATION SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1995PTC033880', 'SYSTECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125213', 'DIGISHIFT MEDIA SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC085643', 'KYROS TECSOL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC148230', 'SILVERFOX MANAGEMENT CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2020PTC136884', 'SOFTLYNK DIGITAL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137706', 'KNOWLEDGE VYASA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC083495', 'LIFO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC122502', 'NET RESOURCES INVESTMENTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2018PTC125991', 'EVODIGITAL TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124251', 'JOIN D. FAME TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123955', 'OPEX ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2018PTC121532', 'VELUBROS ENTERPRISE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2001PTC047175', 'IBHAR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC089378', 'APPSYS GLOBAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111892', 'SKCRIPT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC058024', 'DOTSOLVED INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC082082', 'SHARP GAZE TECH SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132223', 'GREEN WOODS CREATIVE STUDIO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113503', 'RAQEEB TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141010', 'VEDATA TECH FIN SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2018PTC125594', 'TIETOTECHNO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC143670', 'DIGITECH EVOQE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145251', 'OTUM FINTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131026', 'ANTAR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2010PTC074721', 'ENERGEATE ONLINE SOCIAL INFORMATION SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130605', 'CALIBER GLOBAL INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC100524', 'SYNERGY BROADBAND PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132577', 'RISMAA NETWORKS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119260', 'TYSAN INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC045854', 'IVTL INFOVIEW TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2009PTC073283', 'WOLTERS KLUWER ELM SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2009PTC070442', 'KAYPRO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116913', 'DEPARTURE SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150237', 'ADMAVIN PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN1999PTC042852', 'NEW WAVE COMPUTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128774', 'SDHEALTH TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097354', 'ONEG SOFTWARE SERVICE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC054019', 'CORPORATER ASIA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC055436', 'TPF SOFTWARE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC096558', 'TECHSOFT W3 INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2005PTC055514', 'RAPIDTHINK SOFTWARE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2008PTC067324', 'SAI ERA TEC SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142094', 'AIPROSTHETICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC103272', 'IACCESS SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132330', 'THEECODE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129535', 'MEGALODATA TRAILS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145733', 'INTELFOUNT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125208', 'KASMI INFO SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145764', 'SKETCH AND CLICK PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC126798', 'SPARXIATECH VENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2018PTC126243', 'BEYONDLOGIC PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145322', 'AMALAGAM GLOBAL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111642', 'INTROHIVE TECHNOLOGIES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144316', 'KALSUN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC120576', 'SRAVEN INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2006PTC060993', 'DSQUARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116521', 'APPYHUB TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2017PTC115576', 'KUN FAYA KUN TECHNOLOGIES SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136910', 'JINGLEBID PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC073974', 'BIGSHEN CORPORATE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2008PTC066070', 'TERRASPACE ESERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC129224', 'GOODNEWS DIGITAL SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2018PTC121496', 'MDEN SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104121', 'AURAMINT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102091', 'TANTIV4 TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102148', 'QUAAAK TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2015PTC103178', 'TRIPOWER TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102486', 'RAIN GREENS SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145026', 'INFINGROW SMART TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1997PTC039195', 'INSOFT AUTOMATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130345', 'SUPEROPS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2002PTC049583', 'MOBIUS KNOWLEDGE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129069', 'PRODIGITALWORX PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC089036', 'TERRANEUM SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150049', 'MAVDERO TECHSERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141437', 'NEUROSTELLAR PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC121059', 'ZMAST PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130583', 'ALDM SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC100338', 'SENIORNEEDZ I-TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC112950', 'PKPL ENTERTAINMENT PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2016PTC104392', 'INSUPPORRT SOLUTION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC080829', 'ETHNA ATTRIBUTES SOFT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2001PTC048025', 'ADITHYA MEDICAL SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC097251', 'INNOVATZ SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC131062', 'ABHINANDANA COMMUNICATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130700', 'YOGIR TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2000PTC111590', 'INTEGRA SOFTWARE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC100047', 'CELLTECH ACADEMY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC103524', 'ANIGURU SOFTEK PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC150470', 'TALENTTURBO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC147458', 'HIGHRICES TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC092630', 'OPEN SOURCE WEBWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122161', 'LAKESHOW ERP SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110575', 'WHITE MASTERY SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136306', 'LEAP247 FINNOVATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2011PTC079658', 'ARSHA EDUCATION SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110078', 'TIERONE OSS SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2010PTC074242', 'CADRING INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139542', 'GXR INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2015PTC098697', 'GRADE RESULTS TECHNOLOGIES SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135011', 'REDVALUE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC127730', 'CLOUDMATE KAT INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128064', 'USONIC TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2002PTC049828', 'INTERLOG SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110469', 'ELITEDINING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2015PTC102977', 'WIDE WORLD INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143094', 'ROOK ECOM PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC129115', 'XYMA ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134496', 'TRIWAVE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131812', 'FRESHCONSOLE DESIGN PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72300TN2015PTC102446', 'FORTEM GLOBAL TRADERS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC148566', 'SRPSC INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113315', 'GIBI SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC140340', 'GENKIDZ ED-TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2008PTC068329', 'SPECTRUM7 TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144854', 'INNATE TECHNOSOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102912', 'ARMTECH COMPUTER SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC089659', 'SPAN-SYS AUTOMATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC121135', '9KNOCKS NETWORKING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111451', 'COEUZ INFO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132618', 'MAZECLUSTER TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2008PTC066027', 'LP CONSULTANTS INTERNATIONAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC140285', 'C-LINK CONNECT INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2016PTC104885', 'EVONSYS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2000PTC044104', 'RAMNARAYAN COMMUNICATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149446', 'DATAPLANET PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC148574', 'AUTOBOTISM INFOTAINMENT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC112940', 'MINDLAKE ANALYTICS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141381', 'MAGIC MENPORUL SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2006PTC058727', 'TRINGAPPS RESEARCH LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC096691', 'OCEAN REACH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149338', 'VOUNO ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2007PTC062631', 'FOUR W TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC088465', 'SOFT SUAVE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125305', 'NEUROVOX INFOSYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128131', 'MASMIND CONSULTANCY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129692', 'OXNIA INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC145842', 'CIRCLEBASE CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132397', 'SYEMANSYS IT AND HR SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2018PTC120781', 'POUZDAN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2021PTC145777', 'BRAINSOURCE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135799', 'THEMEPRO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC130839', 'DIGYLEM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155692', 'AKTELO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2022PTC155682', 'MECUITY RETAIL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC045814', 'RAKSHA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119650', 'FST INFORMATION TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC120631', 'ELEGANT INFOSEC CONSULTANCY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147683', 'NELLISERRY LAVANYA CONSULTING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146923', 'TESEPR PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC103785', 'ADROIT SOFT INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2003PTC051138', 'SECOVA ESERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156225', 'RAYSOFT INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156256', 'IMMPLYCLOUD INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2004PTC053964', 'IMPIGER TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2006PTC059240', 'SITUSAMC INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156704', 'C3SPECTRA SOFTWARE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2000PTC045475', 'GLOBAL SOFTWARE SOLUTIONS( TVL) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157032', 'ANNZ TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157042', 'HELFEN CLOUD PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154523', 'VAAN INFOTECH INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154563', 'MANDATI MAHIDHAR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154621', 'BAAZ DYNAMICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155078', 'PERISIAN GAMES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC155235', 'JHANA LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155287', 'METACRO-AI PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155075', 'VGATE WIN SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145649', 'THOUGHTFLAIR TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC148138', 'META JUPITER SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2004PTC054473', 'EBMS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2020PTC138342', 'CANIT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113025', 'ASQM DESIGN FOUNDRY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129145', 'SQUAIRCLE DIGITAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2011PTC079126', 'CLOUDFINCH INFORMATION TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC059877', 'DEEP VALUE TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC098042', 'BIZ N ABLERZ TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC100801', 'AVIV GLOBAL TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC097499', 'TIMES TELESOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1998PTC041078', 'SAVIRA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144816', 'OBSTREPERUS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139715', 'KRBB DIGITAL SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118125', 'DLE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099830', 'OPTEAMIZE CLOUD SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2007PTC062637', 'SUNDARAM AND SRINIVASAN INFORMATION SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC140020', 'SERVEKEEN PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC057882', 'SHRUSOFT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119217', 'YKNOT SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2001PTC046631', 'WINSAR INFOSOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC087787', 'ANSWERZ DIGITAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137314', 'DE TRAFO TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145015', 'PAPPU GEEK ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099357', 'LIVBIG TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149501', 'LASSOPIC INNOVATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC092167', 'PRECISION INFINITE VENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2017PTC115374', 'ZAIGO INFOTECH SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097144', 'SPRINGBOK TECHNOLOGIES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC112394', 'TELIRO BUSINESS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136556', 'APLIS CONSULTING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC091858', 'IT BIG BANG TECHNOLOGY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2001PTC048164', 'RISKSPAN INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2022PTC153470', 'FREIGHTIFY SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2023PTC158277', 'APPSPARROW TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2023PTC158287', 'AIIBLUE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2016PTC111876', 'HIYAMEE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157040', 'SAASFOREST INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157213', 'SAHARINIKA IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157629', 'SMARTZERO TECHNOLOGIES AND SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131444', 'TANGATUR DIGITAL COMMUNICATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC153997', 'YUUKKE GLOBAL VENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC089606', 'MEDVANCE HEALTH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2009PTC072085', 'WAY2SMILE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142989', 'DTX TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC140606', 'FINTANTRA SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145525', 'RAJA SULOCHANA INNOVATIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72502TN2022PTC149680', 'ENGEMBA SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154049', 'CAZHON TECHNOLOGIES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137832', 'NADAN PAYMENT SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC121830', 'KROUTON SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC103076', 'RISHNET SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2018PTC123887', 'SHANCO INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC114067', 'RINSOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC113020', 'JAISRI IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC148595', 'KBIDS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2013PTC094387', 'HYPERVERGE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135519', 'COGEDS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131347', 'IPB DIGISOFT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136466', 'KOORDELABS IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157190', 'SHELBY ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143449', 'PLEXUS LEMNI TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2000PTC044533', 'ENOIA BABCOCK BORSIG PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN1999PTC042808', 'PRODIGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC060245', 'ALLEGIANCE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099477', 'MAGELLANIX TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2013PTC091608', 'TASYA INFRAIT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154579', 'SELAMAT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
